Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,346494,MDCAL,Gaetanus simplex,C4,1,0.0625,265,0.060377358,1542,0,274.46,1.66E-02,7.91E-02,7.03E-03,1.66E+00,7.91E+00,7.03E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,346494,MDCAL,Gaetanus simplex,C5,3,0.0625,265,0.181132075,2148.3,2.1,892.92,1.62E-01,5.86E-01,5.39E-02,1.62E+01,5.86E+01,5.39E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,346494,MDCAL,Gaetanus simplex,C6 AF,39,0.0625,265,2.354716981,2430.7,4.8,1396.69,3.29E+00,1.07E+01,9.99E-01,3.29E+02,1.07E+03,9.99E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,104079,LGCAL,Calanidae,C6 AM,1,0.25,265,0.01509434,1602.2,0,278.28,4.20E-03,2.00E-02,1.78E-03,4.20E-01,2.00E+00,1.78E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196770,LGCAL,Calanus marshallae,C3,1,0.125,265,0.030188679,1580.9,0,253.65,7.66E-03,3.72E-02,3.30E-03,7.66E-01,3.72E+00,3.30E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196770,LGCAL,Calanus marshallae,C4,3,0.125,265,0.090566038,2029,6.1,559.56,5.07E-02,2.04E-01,1.85E-02,5.07E+00,2.04E+01,1.85E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196770,LGCAL,Calanus marshallae,C5,23,0.125,265,0.694339623,2506,9.4,1104.44,7.67E-01,2.63E+00,2.43E-01,7.67E+01,2.63E+02,2.43E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196770,LGCAL,Calanus marshallae,C6 AF,1,0.125,265,0.030188679,2896.4,0,1695.27,5.12E-02,1.60E-01,1.50E-02,5.12E+00,1.60E+01,1.50E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196770,LGCAL,Calanus marshallae,C6 AM,6,0.125,265,0.181132075,2764.2,6.1,1479,2.68E-01,8.60E-01,8.04E-02,2.68E+01,8.60E+01,8.04E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196771,WMCAL,Calanus pacificus,C5,28,0.125,265,0.845283019,1741.2,5.9,353.43,2.99E-01,1.34E+00,1.20E-01,2.99E+01,1.34E+02,1.20E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196771,WMCAL,Calanus pacificus,C6 AF,1,0.125,265,0.030188679,1995.5,0,542.91,1.64E-02,6.67E-02,6.05E-03,1.64E+00,6.67E+00,6.05E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,104470,LGCAL,Neocalanus cristatus,C3,2,0.03125,265,0.241509434,2731.8,2.7,1198.95,2.90E-01,9.79E-01,9.09E-02,2.90E+01,9.79E+01,9.09E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,104470,LGCAL,Neocalanus cristatus,C4,45,0.03125,265,5.433962264,4276.2,4.8,4449.83,2.42E+01,6.00E+01,5.80E+00,2.42E+03,6.00E+03,5.80E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,104470,LGCAL,Neocalanus cristatus,C5,4,0.03125,265,0.483018868,6089.6,6.7,12508.37,6.04E+00,1.18E+01,1.17E+00,6.04E+02,1.18E+03,1.17E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,104470,LGCAL,Neocalanus cristatus,C6 AF,1,1,265,0.003773585,6177.9,0,12924,4.88E-02,9.45E-02,9.43E-03,4.88E+00,9.45E+00,9.43E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,353708,LGCAL,Neocalanus flemingeri,C5,3,0.25,265,0.045283019,2971.1,12.6,1796.24,8.13E-02,2.48E-01,2.33E-02,8.13E+00,2.48E+01,2.33E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,353708,LGCAL,Neocalanus flemingeri,C6 AF,3,0.25,265,0.045283019,3955.6,2.5,4330.46,1.96E-01,4.91E-01,4.74E-02,1.96E+01,4.91E+01,4.74E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196772,LGCAL,Neocalanus plumchrus,C4,30,0.125,265,0.905660377,2627.2,5.5,1061.37,9.61E-01,3.34E+00,3.09E-01,9.61E+01,3.34E+02,3.09E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196772,LGCAL,Neocalanus plumchrus,C5,30,0.125,265,0.905660377,3251.1,5.6,2016.68,1.83E+00,5.45E+00,5.15E-01,1.83E+02,5.45E+02,5.15E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196775,LGCAL,Eucalanus bungii,C5,1,0.25,265,0.01509434,5118.1,0,3391.91,5.12E-02,1.36E-01,1.30E-02,5.12E+00,1.36E+01,1.30E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196775,LGCAL,Eucalanus bungii,C6 AM,2,0.25,265,0.030188679,4053.8,11,1674.19,5.05E-02,1.57E-01,1.48E-02,5.05E+00,1.57E+01,1.48E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196779,LGCAL,Paraeuchaeta elongata,C2,11,0.125,265,0.332075472,1213.6,6,113.36,3.76E-02,2.20E-01,1.91E-02,3.76E+00,2.20E+01,1.91E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196779,LGCAL,Paraeuchaeta elongata,C3,35,0.125,265,1.056603774,1722.1,4.7,351.21,3.71E-01,1.67E+00,1.49E-01,3.71E+01,1.67E+02,1.49E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196779,LGCAL,Paraeuchaeta elongata,C4,16,0.125,265,0.483018868,2472.4,5.1,1135.96,5.49E-01,1.87E+00,1.74E-01,5.49E+01,1.87E+02,1.74E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196779,LGCAL,Paraeuchaeta elongata,C5,13,0.125,265,0.39245283,3485.1,4,3445.87,1.35E+00,3.57E+00,3.42E-01,1.35E+02,3.57E+02,3.42E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196779,LGCAL,Paraeuchaeta elongata,C6 AF,6,0.125,265,0.181132075,4239.2,4.5,6509.61,1.18E+00,2.68E+00,2.62E-01,1.18E+02,2.68E+02,2.62E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196779,LGCAL,Paraeuchaeta elongata,C6 AM,2,0.125,265,0.060377358,3960.7,10.2,5289.53,3.19E-01,7.59E-01,7.37E-02,3.19E+01,7.59E+01,7.37E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196783,MDCAL,Metridia okhotensis,C3,1,0.03125,265,0.120754717,1128.1,0,139.89,1.69E-02,9.44E-02,8.22E-03,1.69E+00,9.44E+00,8.22E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196783,MDCAL,Metridia okhotensis,C5,7,0.03125,265,0.845283019,1671.7,16.3,513.45,4.34E-01,1.76E+00,1.59E-01,4.34E+01,1.76E+02,1.59E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196783,MDCAL,Metridia okhotensis,C6 AF,3,0.03125,265,0.362264151,2608.2,4.3,1919.3,6.95E-01,2.10E+00,1.98E-01,6.95E+01,2.10E+02,1.98E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196783,MDCAL,Metridia okhotensis,C6 AM,5,0.03125,265,0.603773585,1729.7,9.6,543.77,3.28E-01,1.33E+00,1.20E-01,3.28E+01,1.33E+02,1.20E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196784,MDCAL,Metridia pacifica,C5,54,0.03125,265,6.520754717,1408.9,13.9,268.07,1.75E+00,8.26E+00,7.35E-01,1.75E+02,8.26E+02,7.35E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196784,MDCAL,Metridia pacifica,C6 AF,16,0.03125,265,1.932075472,1895.8,10.1,648.53,1.25E+00,4.85E+00,4.43E-01,1.25E+02,4.85E+02,4.43E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196784,MDCAL,Metridia pacifica,C6 AM,11,0.03125,265,1.328301887,1239.8,5.6,172,2.28E-01,1.21E+00,1.06E-01,2.28E+01,1.21E+02,1.06E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196782,MDCAL,Heterorhabdus tanneri,C5,35,0.125,265,1.056603774,1614.8,4.7,358.36,3.79E-01,1.69E+00,1.52E-01,3.79E+01,1.69E+02,1.52E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196782,MDCAL,Heterorhabdus tanneri,C6 AF,6,0.125,265,0.181132075,2400.3,2.6,1229.59,2.23E-01,7.48E-01,6.95E-02,2.23E+01,7.48E+01,6.95E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,196782,MDCAL,Heterorhabdus tanneri,C6 AM,1,0.125,265,0.030188679,2380.7,0,1196.25,3.61E-02,1.22E-01,1.13E-02,3.61E+00,1.22E+01,1.13E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,104228,SMCAL,Scaphocalanus,C5,2,0.125,265,0.060377358,1554,7.9,605.44,3.66E-02,1.45E-01,1.32E-02,3.66E+00,1.45E+01,1.32E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,104784,SMCAL,Racovitzanus antarcticus,C6 AF,1,0.25,265,0.01509434,1603,0,278.73,4.21E-03,2.00E-02,1.78E-03,4.21E-01,2.00E+00,1.78E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,105440,CHAET,Parasagitta elegans,Mat. Stg. III,13,0.5,265,0.098113208,22176.8,11.1,18856.47,1.85E+00,1.22E+00,1.89E-01,1.85E+02,1.22E+02,1.89E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,105416,CHAET,Eukrohnia hamata,Mat. Stg. II,11,0.5,265,0.083018868,11464,17.5,2228.93,1.85E-01,1.97E-01,2.87E-02,1.85E+01,1.97E+01,2.87E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,105416,CHAET,Eukrohnia hamata,Mat. Stg. III,2,0.5,265,0.01509434,15636.2,1.7,6133.45,9.26E-02,8.02E-02,1.20E-02,9.26E+00,8.02E+00,1.20E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,140223,PTER,Limacina helicina, ,17,0.5,265,0.128301887,1005.1,49.8,494.58,6.35E-02,2.38E-01,1.27E-02,6.35E+00,2.38E+01,1.27E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,103413,LARV,Oikopleura labradoriensis, ,11,0.125,265,0.332075472,1093.6,20.5,259.85,8.63E-02,7.45E-01,6.56E-02,8.63E+00,7.45E+01,6.56E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,254453,AMPH,Themisto pacifica, ,21,0.25,265,0.316981132,2399.7,36.4,767.94,2.43E-01,1.41E+00,8.63E-02,2.43E+01,1.41E+02,8.63E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,156452,AMPH,Themisto libellula, ,1,1,265,0.003773585,16786.7,0,109151.98,4.12E-01,8.17E-01,5.76E-02,4.12E+01,8.17E+01,5.76E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,428630,AMPH,Cyphocaris challengeri, ,37,0.25,265,0.558490566,3764.5,42,1987.52,1.11E+00,5.05E+00,3.19E-01,1.11E+02,5.05E+02,3.19E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,180759,AMPH,Primno macropa, ,4,0.5,265,0.030188679,3913.5,54.3,3268.87,9.87E-02,4.02E-01,2.57E-02,9.87E+00,4.02E+01,2.57E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,106789,DECA,Pandalidae,Zoea,7,1,265,0.026415094,2735.9,33.8,477.84,1.26E-02,1.04E-01,5.06E-03,1.26E+00,1.04E+01,5.06E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,106738,MERO,Paguridae,Zoea,20,1,265,0.075471698,945.6,22.6,445.14,3.36E-02,2.91E-01,1.41E-02,3.36E+00,2.91E+01,1.41E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,1128,EUPH,Euphausiacea,Nauplius,1,0.5,265,0.00754717,625.3,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,1128,EUPH,Euphausiacea,Furcilia,3,0.5,265,0.022641509,786.4,1.3,12.28,2.78E-04,6.13E-03,2.48E-04,2.78E-02,6.13E-01,2.48E-02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,127482,OSTR,Halocyprididae, ,43,0.03125,265,5.19245283,1521.1,9.1,253.41,1.32E+00,5.09E+00,1.74E-01,1.32E+02,5.09E+02,1.74E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,127482,OSTR,Halocyprididae, ,1,0.125,265,0.030188679,2215.3,0,647.11,1.95E-02,6.10E-02,2.14E-03,1.95E+00,6.10E+00,2.14E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,883,POLY,Polychaeta, ,1,1,265,0.003773585,1158.6,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,131568,POLY,Tomopteris septentrionalis, ,4,1,265,0.01509434,12011.6,22.5,13620.58,2.06E-01,4.05E-01,2.73E-02,2.06E+01,4.05E+01,2.73E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,1082,MERO,Cirripedia,Nauplius,3,0.5,265,0.022641509,865.6,21.8,52.89,1.20E-03,8.14E-03,6.90E-04,1.20E-01,8.14E-01,6.90E-02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,135418,SIPH,Dimophyes arctica,Anterior nectophore,4,0.25,265,0.060377358,3179.2,19.3,867.12,5.24E-02,3.66E-02,2.99E-03,5.24E+00,3.66E+00,2.99E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,135418,SIPH,Dimophyes arctica,Posterior nectophore,4,0.25,265,0.060377358,3812.5,10.6,1542.94,9.32E-02,5.80E-02,4.80E-03,9.32E+00,5.80E+00,4.80E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,135418,SIPH,Dimophyes arctica,0,1,0.25,265,0.01509434,3752.4,0,1397.83,2.11E-02,1.36E-02,1.12E-03,2.11E+00,1.36E+00,1.12E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,135418,SIPH,Dimophyes arctica,Eudoxid bract with gonophore,2,0.25,265,0.030188679,4555.2,7.2,2865.72,8.65E-02,4.69E-02,3.96E-03,8.65E+00,4.69E+00,3.96E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,135418,SIPH,Dimophyes arctica,Eudoxid gonophore,1,0.25,265,0.01509434,1815.8,0,99.64,1.50E-03,1.80E-03,1.37E-04,1.50E-01,1.80E-01,1.37E-02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,257529,OTHR,Holophryxus alaskensis,Cryptoniscid,5,1,265,0.018867925,2256.1,55.6,1009.24,1.90E-02,5.43E-02,5.12E-03,1.90E+00,5.43E+00,5.12E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,10194,FISH,Actinopterygii,Egg,20,0.5,265,0.150943396,1307,33.4,1631.75,2.46E-01,4.19E-01,2.48E-01,2.46E+01,4.19E+01,2.48E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,10194,FISH,Actinopterygii,Larvae,6,1,265,0.022641509,6563.9,9.8,1322.12,2.99E-02,5.38E-02,3.31E-02,2.99E+00,5.38E+00,3.31E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,10194,FISH,Actinopterygii,Juvenile,1,1,265,0.003773585,62000,0,780073,2.94E+00,2.54E+00,8.88E-01,2.94E+02,2.54E+02,8.88E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,514245,DECA,Pasiphaea pacifica,Juvenile,16,1,265,0.060377358,14335.4,77,79777.58,4.82E+00,9.54E+00,5.53E-01,4.82E+02,9.54E+02,5.53E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,103413,LARV,Oikopleura labradoriensis,Tail,13,0.125,265,0.39245283,1044.1,28.8,243.6,9.56E-02,8.33E-01,7.32E-02,9.56E+00,8.33E+01,7.32E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,101810,AMPH,Scina, ,4,0.5,265,0.030188679,2591.4,25.6,691.79,2.09E-02,1.32E-01,8.00E-03,2.09E+00,1.32E+01,8.00E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,446462,MYSID,Meterythrops robustus, ,1,1,265,0.003773585,3432.9,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T01:57:23-0800,2018-04-22T02:41:16-0800,-147.9424,60.3731,348,PWS1,1,200,100,1137,OTHR,Cumacea, ,1,1,265,0.003773585,4454.4,0,207.03,7.81E-04,3.98E-03,3.51E-04,7.81E-02,3.98E-01,3.51E-02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T03:41:56-0800,2018-04-22T04:20:12-0800,-147.8093,60.5281,348,PWS2,1,200,100,104275,SMCAL,Aetideus armatus,C5,2,0.0625,258,0.124031008,1233.9,3,180.82,2.24E-02,1.19E-01,1.04E-02,2.24E+00,1.19E+01,1.04E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T03:41:56-0800,2018-04-22T04:20:12-0800,-147.8093,60.5281,348,PWS2,1,200,100,104275,SMCAL,Aetideus armatus,C6 AF,8,0.0625,258,0.496124031,1392.3,5.1,266.21,1.32E-01,6.38E-01,5.66E-02,1.32E+01,6.38E+01,5.66E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T03:41:56-0800,2018-04-22T04:20:12-0800,-147.8093,60.5281,348,PWS2,1,200,100,104117,MDCAL,Chiridius,C6 AM,2,0.125,258,0.062015504,1755.9,5.9,552.58,3.43E-02,1.40E-01,1.27E-02,3.43E+00,1.40E+01,1.27E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T03:41:56-0800,2018-04-22T04:20:12-0800,-147.8093,60.5281,348,PWS2,1,200,100,104290,MDCAL,Chiridius gracilis,C3,1,0.0625,258,0.062015504,912,0,69.61,4.32E-03,2.86E-02,2.44E-03,4.32E-01,2.86E+00,2.44E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T03:41:56-0800,2018-04-22T04:20:12-0800,-147.8093,60.5281,348,PWS2,1,200,100,104290,MDCAL,Chiridius gracilis,C4,9,0.0625,258,0.558139535,1240.6,3.7,184.42,1.03E-01,5.42E-01,4.76E-02,1.03E+01,5.42E+01,4.76E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T03:41:56-0800,2018-04-22T04:20:12-0800,-147.8093,60.5281,348,PWS2,1,200,100,104290,MDCAL,Chiridius gracilis,C5,14,0.0625,258,0.868217054,1630.8,4,437.3,3.80E-01,1.63E+00,1.47E-01,3.80E+01,1.63E+02,1.47E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T03:41:56-0800,2018-04-22T04:20:12-0800,-147.8093,60.5281,348,PWS2,1,200,100,104290,MDCAL,Chiridius gracilis,C6 AF,17,0.0625,258,1.054263566,1999.2,5.8,836.22,8.82E-01,3.25E+00,2.99E-01,8.82E+01,3.25E+02,2.99E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T03:41:56-0800,2018-04-22T04:20:12-0800,-147.8093,60.5281,348,PWS2,1,200,100,104121,MDCAL,Gaetanus,C3,8,0.0625,258,0.496124031,1916.8,3.2,597.09,2.96E-01,1.19E+00,1.08E-01,2.96E+01,1.19E+02,1.08E+01
