Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,196783,MDCAL,Metridia okhotensis,C6 AM,1,0.125,105.6,0.075757576,1717.6,0,519.21,3.93E-02,1.96E-01,1.77E-02,7.87E-01,3.91E+00,3.54E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,196784,MDCAL,Metridia pacifica,C4,1,0.125,105.6,0.075757576,1039.9,0,99.27,7.52E-03,5.51E-02,4.74E-03,1.50E-01,1.10E+00,9.48E-02
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,196784,MDCAL,Metridia pacifica,C5,17,0.125,105.6,1.287878788,1391.8,8.3,248.38,3.20E-01,1.88E+00,1.66E-01,6.40E+00,3.76E+01,3.33E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,196784,MDCAL,Metridia pacifica,C6 AF,47,0.125,105.6,3.560606061,1945.8,6.3,690.44,2.46E+00,1.14E+01,1.04E+00,4.92E+01,2.28E+02,2.08E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,196784,MDCAL,Metridia pacifica,C6 AM,10,0.125,105.6,0.757575758,1358.1,8.2,230.16,1.74E-01,1.04E+00,9.21E-02,3.49E+00,2.09E+01,1.84E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,196782,MDCAL,Heterorhabdus tanneri,C5,2,0.125,105.6,0.151515152,1813.9,1.4,511.79,7.75E-02,3.87E-01,3.50E-02,1.55E+00,7.73E+00,7.00E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,196782,MDCAL,Heterorhabdus tanneri,C6 AM,1,0.125,105.6,0.075757576,2381.9,0,1198.07,9.08E-02,3.71E-01,3.44E-02,1.82E+00,7.42E+00,6.88E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,349800,MDCAL,Candacia columbiae,C6 AM,2,0.5,105.6,0.037878788,2780.8,2.7,2111.4,8.00E-02,2.86E-01,2.70E-02,1.60E+00,5.72E+00,5.40E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,105440,CHAET,Parasagitta elegans, ,6,0.5,105.6,0.113636364,16590.3,10.2,7569,8.60E-01,8.52E-01,1.28E-01,1.72E+01,1.70E+01,2.56E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,105440,CHAET,Parasagitta elegans, ,7,1,105.6,0.066287879,24306.6,9.3,24823.55,1.65E+00,1.24E+00,1.93E-01,3.29E+01,2.47E+01,3.85E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,105416,CHAET,Eukrohnia hamata, ,38,0.5,105.6,0.71969697,13394,17.7,4004.77,2.88E+00,3.23E+00,4.77E-01,5.76E+01,6.45E+01,9.55E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,139178,PTER,Clione limacina, ,5,0.5,105.6,0.09469697,2265.7,53.6,2230.8,2.11E-01,7.70E-01,4.25E-02,4.23E+00,1.54E+01,8.51E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,139178,PTER,Clione limacina, ,1,1,105.6,0.009469697,7818.8,0,26302.54,2.49E-01,5.50E-01,3.24E-02,4.98E+00,1.10E+01,6.49E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,140223,PTER,Limacina helicina, ,12,0.125,105.6,0.909090909,754.9,7.8,114.25,1.04E-01,8.16E-01,4.09E-02,2.08E+00,1.63E+01,8.18E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,140223,PTER,Limacina helicina, ,18,0.5,105.6,0.340909091,2345.6,19.7,3253.89,1.11E+00,3.88E+00,2.16E-01,2.22E+01,7.76E+01,4.31E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,254453,AMPH,Themisto pacifica, ,7,0.125,105.6,0.53030303,2911.7,32.8,1227.08,6.51E-01,4.18E+00,2.59E-01,1.30E+01,8.36E+01,5.17E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,156452,AMPH,Themisto libellula, ,2,0.5,105.6,0.037878788,4248.4,48.8,2897.01,1.10E-01,5.76E-01,3.66E-02,2.19E+00,1.15E+01,7.33E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,428630,AMPH,Cyphocaris challengeri, ,28,0.125,105.6,2.121212121,3376.8,33.6,1242.33,2.64E+00,1.68E+01,1.04E+00,5.27E+01,3.36E+02,2.08E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,428630,AMPH,Cyphocaris challengeri, ,40,0.5,105.6,0.757575758,8062.7,15.3,12905.06,9.78E+00,3.80E+01,2.51E+00,1.96E+02,7.60E+02,5.03E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,180759,AMPH,Primno macropa, ,1,0.5,105.6,0.018939394,3663.1,0,1653.47,3.13E-02,2.00E-01,1.24E-02,6.26E-01,4.01E+00,2.49E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,106777,MERO,Hippolytidae,Zoea,1,0.125,105.6,0.075757576,3000.4,0,418.97,3.17E-02,3.47E-01,1.67E-02,6.35E-01,6.94E+00,3.33E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,106738,MERO,Paguridae,Zoea,1,0.25,105.6,0.037878788,1103.7,0,601.81,2.28E-02,2.29E-01,1.11E-02,4.56E-01,4.58E+00,2.22E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,148428,MERO,Oregoniinae,Zoea,1,0.5,105.6,0.018939394,1093.5,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,148431,MERO,Pisinae,Zoea,6,0.125,105.6,0.454545455,848,14.8,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,106775,MERO,Pinnotheridae,Zoea,1,0.125,105.6,0.075757576,674,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,1128,EUPH,Euphausiacea,Calyptopis,4,0.125,105.6,0.303030303,2777.8,8.6,207.45,6.29E-02,8.63E-01,3.80E-02,1.26E+00,1.73E+01,7.61E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,1128,EUPH,Euphausiacea,Furcilia,23,0.125,105.6,1.742424242,3360.3,9.7,319,5.56E-01,6.89E+00,3.07E-01,1.11E+01,1.38E+02,6.15E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,237873,EUPH,Thysanoessa longipes,Juvenile,2,1,105.6,0.018939394,16025.9,5.6,73912.13,1.40E+00,4.87E+00,2.56E-01,2.80E+01,9.73E+01,5.11E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,237873,EUPH,Thysanoessa longipes,AF,19,1,105.6,0.179924242,14356.4,9,52861.23,9.51E+00,3.55E+01,1.85E+00,1.90E+02,7.10E+02,3.70E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,237873,EUPH,Thysanoessa longipes,AM,18,1,105.6,0.170454545,10908.7,13.3,22243.43,3.79E+00,1.72E+01,8.73E-01,7.58E+01,3.44E+02,1.75E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,237874,EUPH,Thysanoessa spinifera,AF,2,1,105.6,0.018939394,19792.7,16.8,151378.09,2.87E+00,8.34E+00,4.48E-01,5.73E+01,1.67E+02,8.96E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,237874,EUPH,Thysanoessa spinifera,AM,1,1,105.6,0.009469697,14363.2,0,53078.48,5.03E-01,1.89E+00,9.83E-02,1.01E+01,3.78E+01,1.97E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,110708,EUPH,Thysanoessa inermis,AF,2,1,105.6,0.018939394,17882.5,6.3,102395.48,1.94E+00,6.24E+00,3.31E-01,3.88E+01,1.25E+02,6.62E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,127482,OSTR,Halocyprididae, ,69,0.03125,105.6,20.90909091,1540.1,11.5,263.93,5.52E+00,2.55E+01,8.72E-01,1.10E+02,5.10E+02,1.74E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,129715,POLY,Tomopteris, ,5,1,105.6,0.047348485,10005,12.6,7941.19,3.76E-01,1.03E+00,6.83E-02,7.52E+00,2.06E+01,1.37E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,1082,MERO,Cirripedia,Nauplius,3,0.125,105.6,0.227272727,713.6,7.6,24.75,5.62E-03,5.68E-02,4.69E-03,1.12E-01,1.14E+00,9.38E-02
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,1806,MERO,Echinodermata,Larvae,2,0.125,105.6,0.151515152,1000.9,7.2,15.07,2.28E-03,2.59E-02,2.11E-03,4.57E-02,5.19E-01,4.22E-02
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,101,MOLL,Gastropoda, ,1,1,105.6,0.009469697,3612.5,0,8846.75,8.38E-02,2.39E-01,1.36E-02,1.68E+00,4.77E+00,2.73E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,101,MERO,Gastropoda,Echinospira,1,0.25,105.6,0.037878788,1588.9,0,906.14,3.43E-02,1.67E-01,8.89E-03,6.86E-01,3.33E+00,1.78E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,883,MERO,Polychaeta,Trochophore,1,0.125,105.6,0.075757576,1350.5,0,46.55,3.53E-03,3.25E-02,1.84E-03,7.05E-02,6.49E-01,3.68E-02
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,1248,CTENO,Ctenophora, ,1,1,105.6,0.009469697,80000,0,35466492,3.36E+02,1.02E+01,1.07E+00,6.72E+03,2.05E+02,2.14E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,135418,SIPH,Dimophyes arctica,Anterior nectophore,16,0.125,105.6,1.212121212,2928.8,19.7,671.31,8.14E-01,7.22E-01,5.85E-02,1.63E+01,1.44E+01,1.17E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,135418,SIPH,Dimophyes arctica,Anterior nectophore,7,0.5,105.6,0.132575758,6146.9,9.8,8744.26,1.16E+00,5.82E-01,5.08E-02,2.32E+01,1.16E+01,1.02E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,257529,OTHR,Holophryxus alaskensis,Juvenile,1,1,105.6,0.009469697,11641.9,0,123602.09,1.17E+00,1.62E+00,1.72E-01,2.34E+01,3.23E+01,3.45E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,10194,FISH,Actinopterygii,Larvae,21,0.125,105.6,1.590909091,8897.6,14.7,2574.55,4.10E+00,9.73E+00,4.75E+00,8.19E+01,1.95E+02,9.49E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,10194,FISH,Actinopterygii,Juvenile,4,1,105.6,0.037878788,15454.6,3.9,14389.71,5.45E-01,1.07E+00,4.48E-01,1.09E+01,2.13E+01,8.96E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,514245,DECA,Pasiphaea pacifica,Zoea,5,1,105.6,0.047348485,16869.2,45.7,58863.75,2.79E+00,8.68E+00,4.89E-01,5.57E+01,1.74E+02,9.77E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,514245,DECA,Pasiphaea pacifica,Juvenile,2,1,105.6,0.018939394,41256.7,13.8,572404.06,1.08E+01,2.17E+01,1.30E+00,2.17E+02,4.34E+02,2.59E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,117849,CNID,Aglantha digitale, ,2,1,105.6,0.018939394,10036.8,19.5,14327.08,2.71E-01,1.21E-01,1.07E-02,5.43E+00,2.42E+00,2.14E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,103413,LARV,Oikopleura labradoriensis,Tail,1,0.125,105.6,0.075757576,1500.2,0,537.67,4.07E-02,3.66E-01,3.28E-02,8.15E-01,7.33E+00,6.57E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,353708,LGCAL,Neocalanus flemingeri,C5,2,0.25,105.6,0.075757576,3750.9,4.8,4044.53,3.06E-01,9.41E-01,9.06E-02,6.13E+00,1.88E+01,1.81E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,180759,AMPH,Primno macropa, ,8,1,105.6,0.075757576,10187.8,17.8,35953.52,2.72E+00,8.33E+00,5.68E-01,5.45E+01,1.67E+02,1.14E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,101810,AMPH,Scina, ,1,1,105.6,0.009469697,5803.6,0,4966,4.70E-02,2.33E-01,1.49E-02,9.41E-01,4.65E+00,2.98E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,3,60,40,152391,OTHR,Nemertea, ,1,1,105.6,0.009469697,3194.4,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,104257,SMCAL,Acartia longiremis,C6 AF,2,0.03125,102.2,0.626223092,1145.1,9,103.46,6.48E-02,4.96E-01,4.28E-02,1.30E+00,9.92E+00,8.57E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,104112,SMCAL,Aetideus,C6 AF,1,0.03125,102.2,0.313111546,1365.2,0,248.39,7.78E-02,4.87E-01,4.31E-02,1.56E+00,9.73E+00,8.62E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,104115,SMCAL,Bradyidius,C5,1,0.03125,102.2,0.313111546,1488.3,0,326.11,1.02E-01,6.00E-01,5.36E-02,2.04E+00,1.20E+01,1.07E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,346494,MDCAL,Gaetanus simplex,C6 AF,5,0.03125,102.2,1.56555773,2579.2,4.6,1721.26,2.69E+00,1.07E+01,1.00E+00,5.39E+01,2.14E+02,2.01E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196770,LGCAL,Calanus marshallae,C3,3,0.0078125,102.2,3.757338552,1562.2,6.2,246.44,9.26E-01,5.79E+00,5.13E-01,1.85E+01,1.16E+02,1.03E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196770,LGCAL,Calanus marshallae,C4,8,0.0078125,102.2,10.01956947,2169.4,4.9,689.32,6.91E+00,3.40E+01,3.10E+00,1.38E+02,6.80E+02,6.21E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196770,LGCAL,Calanus marshallae,C5,16,0.0078125,102.2,20.03913894,2746.1,3,1438.23,2.88E+01,1.19E+02,1.12E+01,5.76E+02,2.39E+03,2.23E+02
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196770,LGCAL,Calanus marshallae,C6 AF,17,0.0078125,102.2,21.29158513,2982.7,5,1873.33,3.99E+01,1.55E+02,1.46E+01,7.98E+02,3.11E+03,2.92E+02
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,104470,LGCAL,Neocalanus cristatus,C4,3,0.03125,102.2,0.939334638,4174,6.7,4155.24,3.90E+00,1.26E+01,1.22E+00,7.81E+01,2.52E+02,2.43E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,104470,LGCAL,Neocalanus cristatus,C5,6,0.0625,102.2,0.939334638,6416.1,4,14486.07,1.36E+01,3.29E+01,3.29E+00,2.72E+02,6.57E+02,6.58E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,353708,LGCAL,Neocalanus flemingeri,C4,2,0.03125,102.2,0.626223092,2697.4,4.1,1272.76,7.97E-01,3.40E+00,3.16E-01,1.59E+01,6.80E+01,6.33E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,353708,LGCAL,Neocalanus flemingeri,C5,15,0.03125,102.2,4.69667319,3559.9,6.1,3122.72,1.47E+01,5.06E+01,4.84E+00,2.93E+02,1.01E+03,9.68E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196772,LGCAL,Neocalanus plumchrus,C4,1,0.03125,102.2,0.313111546,2773.8,0,1239.07,3.88E-01,1.67E+00,1.55E-01,7.76E+00,3.33E+01,3.10E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,104468,SMCAL,Mesocalanus tenuicornis,C5,1,0.03125,102.2,0.313111546,1326.7,0,127.48,3.99E-02,2.92E-01,2.54E-02,7.98E-01,5.84E+00,5.07E-01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,104165,SMCAL,Pseudocalanus,C5,13,0.03125,102.2,4.070450098,1254.9,7.8,130.98,5.33E-01,3.86E+00,3.35E-01,1.07E+01,7.72E+01,6.71E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,104165,SMCAL,Pseudocalanus,C6 AF,13,0.0078125,102.2,16.28180039,1282.9,5.5,139.24,2.27E+00,1.62E+01,1.41E+00,4.53E+01,3.24E+02,2.82E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196775,LGCAL,Eucalanus bungii,C4,1,0.03125,102.2,0.313111546,3508.1,0,1046.42,3.28E-01,1.46E+00,1.35E-01,6.55E+00,2.93E+01,2.71E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196775,LGCAL,Eucalanus bungii,C5,2,0.03125,102.2,0.626223092,4589.8,3.4,2420.73,1.52E+00,5.57E+00,5.28E-01,3.03E+01,1.11E+02,1.06E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196775,LGCAL,Eucalanus bungii,C6 AF,1,0.0625,102.2,0.156555773,6668,0,7729.12,1.21E+00,3.39E+00,3.33E-01,2.42E+01,6.78E+01,6.65E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196779,LGCAL,Paraeuchaeta elongata,C6 AF,3,0.125,102.2,0.234833659,4503.4,4.3,7907.23,1.86E+00,5.16E+00,5.08E-01,3.71E+01,1.03E+02,1.02E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196779,LGCAL,Paraeuchaeta elongata,C6 AM,2,0.125,102.2,0.156555773,4024.9,5.1,5494.39,8.60E-01,2.61E+00,2.53E-01,1.72E+01,5.21E+01,5.07E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196779,LGCAL,Paraeuchaeta elongata,C2,1,0.0078125,102.2,1.252446184,1211.2,0,111.31,1.39E-01,1.05E+00,9.10E-02,2.79E+00,2.11E+01,1.82E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196779,LGCAL,Paraeuchaeta elongata,C3,4,0.0078125,102.2,5.009784736,1882,3.2,466.09,2.34E+00,1.26E+01,1.14E+00,4.67E+01,2.52E+02,2.28E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196779,LGCAL,Paraeuchaeta elongata,C4,5,0.0078125,102.2,6.26223092,2519.8,3,1200.58,7.52E+00,3.25E+01,3.02E+00,1.50E+02,6.50E+02,6.04E+01
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196783,MDCAL,Metridia okhotensis,C4,2,0.0078125,102.2,2.504892368,1419,5.1,287.42,7.20E-01,4.35E+00,3.87E-01,1.44E+01,8.70E+01,7.74E+00
TGX201904,Multinet,0.5,Oblique,500,2019-04-30T00:09:42-0800,2019-04-30T00:44:40-0800,-147.8178,60.5180,577,PWS02,4,40,20,196783,MDCAL,Metridia okhotensis,C5,13,0.0078125,102.2,16.28180039,2016.4,5.9,865.55,1.41E+01,6.57E+01,6.04E+00,2.82E+02,1.31E+03,1.21E+02
