Date,Year,Site_Name,Site,Zone,Plot,Location,Flag_Location,Location_Notes,Longitude,Flag_Longitude,Latitude,Flag_Latitude,Species,Mollusc_Count,Quadrat_Area,Mollusc_Density,Notes
10/20/10,2010,GCE10,10,1,6,GCE10_CB6,,,-81.270911,,31.476614,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,1,6,GCE10_CB6,,,-81.270911,,31.476614,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,1,6,GCE10_CB6,,,-81.270911,,31.476614,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,1,6,GCE10_CB6,,,-81.270911,,31.476614,,Geukensia,4,0.5,8,
10/20/10,2010,GCE10,10,1,6,GCE10_CB6,,,-81.270911,,31.476614,,Polymesoda,0,0.5,0,
10/20/10,2010,GCE10,10,1,8,GCE10_CB8,,,-81.271625,,31.476808,,Littoraria,29,0.5,58,
10/20/10,2010,GCE10,10,1,8,GCE10_CB8,,,-81.271625,,31.476808,,Melampus,0,0.5,0,
10/20/10,2010,GCE10,10,1,8,GCE10_CB8,,,-81.271625,,31.476808,,Detracia,0,0.5,0,
10/20/10,2010,GCE10,10,1,8,GCE10_CB8,,,-81.271625,,31.476808,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,1,8,GCE10_CB8,,,-81.271625,,31.476808,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,1,8,GCE10_CB8,,,-81.271625,,31.476808,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,1,8,GCE10_CB8,,,-81.271625,,31.476808,,Geukensia,1,0.5,2,
10/20/10,2010,GCE10,10,1,8,GCE10_CB8,,,-81.271625,,31.476808,,Polymesoda,0,0.5,0,
10/20/10,2010,GCE10,10,2,1,GCE10_MM1,,,-81.270532,,31.477262,,Littoraria,47,0.5,94,
10/20/10,2010,GCE10,10,2,1,GCE10_MM1,,,-81.270532,,31.477262,,Melampus,0,0.5,0,
10/20/10,2010,GCE10,10,2,1,GCE10_MM1,,,-81.270532,,31.477262,,Detracia,0,0.5,0,
10/20/10,2010,GCE10,10,2,1,GCE10_MM1,,,-81.270532,,31.477262,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,2,1,GCE10_MM1,,,-81.270532,,31.477262,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,2,1,GCE10_MM1,,,-81.270532,,31.477262,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,2,1,GCE10_MM1,,,-81.270532,,31.477262,,Geukensia,0,0.5,0,
10/20/10,2010,GCE10,10,2,1,GCE10_MM1,,,-81.270532,,31.477262,,Polymesoda,0,0.5,0,
10/20/10,2010,GCE10,10,2,3,GCE10_MM3,,,-81.270869,,31.47691,,Littoraria,59,0.5,118,
10/20/10,2010,GCE10,10,2,3,GCE10_MM3,,,-81.270869,,31.47691,,Melampus,0,0.5,0,
10/20/10,2010,GCE10,10,2,3,GCE10_MM3,,,-81.270869,,31.47691,,Detracia,0,0.5,0,
10/20/10,2010,GCE10,10,2,3,GCE10_MM3,,,-81.270869,,31.47691,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,2,3,GCE10_MM3,,,-81.270869,,31.47691,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,2,3,GCE10_MM3,,,-81.270869,,31.47691,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,2,3,GCE10_MM3,,,-81.270869,,31.47691,,Geukensia,4,0.5,8,
10/20/10,2010,GCE10,10,2,3,GCE10_MM3,,,-81.270869,,31.47691,,Polymesoda,0,0.5,0,
10/20/10,2010,GCE10,10,2,6,GCE10_MM6,,,-81.271288,,31.476992,,Littoraria,25,0.5,50,
10/20/10,2010,GCE10,10,2,6,GCE10_MM6,,,-81.271288,,31.476992,,Melampus,0,0.5,0,
10/20/10,2010,GCE10,10,2,6,GCE10_MM6,,,-81.271288,,31.476992,,Detracia,0,0.5,0,
10/20/10,2010,GCE10,10,2,6,GCE10_MM6,,,-81.271288,,31.476992,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,2,6,GCE10_MM6,,,-81.271288,,31.476992,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,2,6,GCE10_MM6,,,-81.271288,,31.476992,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,2,6,GCE10_MM6,,,-81.271288,,31.476992,,Geukensia,25,0.5,50,
10/20/10,2010,GCE10,10,2,6,GCE10_MM6,,,-81.271288,,31.476992,,Polymesoda,0,0.5,0,
10/20/10,2010,GCE10,10,2,8,GCE10_MM8,,,-81.271566,,31.477007,,Littoraria,8,0.5,16,
10/20/10,2010,GCE10,10,2,8,GCE10_MM8,,,-81.271566,,31.477007,,Melampus,0,0.5,0,
10/20/10,2010,GCE10,10,2,8,GCE10_MM8,,,-81.271566,,31.477007,,Detracia,0,0.5,0,
10/20/10,2010,GCE10,10,2,8,GCE10_MM8,,,-81.271566,,31.477007,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,2,8,GCE10_MM8,,,-81.271566,,31.477007,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,2,8,GCE10_MM8,,,-81.271566,,31.477007,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,2,8,GCE10_MM8,,,-81.271566,,31.477007,,Geukensia,1,0.5,2,
10/20/10,2010,GCE10,10,2,8,GCE10_MM8,,,-81.271566,,31.477007,,Polymesoda,0,0.5,0,
10/20/10,2010,GCE10,10,3,1,GCE10_JN1,,,-81.270794,,31.476979,,Littoraria,1,0.5,2,
10/20/10,2010,GCE10,10,3,1,GCE10_JN1,,,-81.270794,,31.476979,,Melampus,0,0.5,0,
10/20/10,2010,GCE10,10,3,1,GCE10_JN1,,,-81.270794,,31.476979,,Detracia,0,0.5,0,
10/20/10,2010,GCE10,10,3,1,GCE10_JN1,,,-81.270794,,31.476979,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,3,1,GCE10_JN1,,,-81.270794,,31.476979,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,3,1,GCE10_JN1,,,-81.270794,,31.476979,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,3,1,GCE10_JN1,,,-81.270794,,31.476979,,Geukensia,1,0.5,2,
10/20/10,2010,GCE10,10,3,1,GCE10_JN1,,,-81.270794,,31.476979,,Polymesoda,0,0.5,0,
10/20/10,2010,GCE10,10,3,3,GCE10_JN3,,,-81.270713,,31.476954,,Littoraria,4,0.5,8,
10/20/10,2010,GCE10,10,3,3,GCE10_JN3,,,-81.270713,,31.476954,,Melampus,0,0.5,0,
10/20/10,2010,GCE10,10,3,3,GCE10_JN3,,,-81.270713,,31.476954,,Detracia,0,0.5,0,
10/20/10,2010,GCE10,10,3,3,GCE10_JN3,,,-81.270713,,31.476954,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,3,3,GCE10_JN3,,,-81.270713,,31.476954,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,3,3,GCE10_JN3,,,-81.270713,,31.476954,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,3,3,GCE10_JN3,,,-81.270713,,31.476954,,Geukensia,0,0.5,0,
10/20/10,2010,GCE10,10,3,3,GCE10_JN3,,,-81.270713,,31.476954,,Polymesoda,0,0.5,0,
10/20/10,2010,GCE10,10,3,6,GCE10_JN6,,,-81.270636,,31.47735,,Littoraria,13,0.5,26,
10/20/10,2010,GCE10,10,3,6,GCE10_JN6,,,-81.270636,,31.47735,,Melampus,0,0.5,0,
10/20/10,2010,GCE10,10,3,6,GCE10_JN6,,,-81.270636,,31.47735,,Detracia,0,0.5,0,
10/20/10,2010,GCE10,10,3,6,GCE10_JN6,,,-81.270636,,31.47735,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,3,6,GCE10_JN6,,,-81.270636,,31.47735,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,3,6,GCE10_JN6,,,-81.270636,,31.47735,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,3,6,GCE10_JN6,,,-81.270636,,31.47735,,Geukensia,2,0.5,4,
10/20/10,2010,GCE10,10,3,6,GCE10_JN6,,,-81.270636,,31.47735,,Polymesoda,0,0.5,0,
10/20/10,2010,GCE10,10,3,8,GCE10_JN8,,,-81.270693,,31.477636,,Littoraria,54,0.5,108,
10/20/10,2010,GCE10,10,3,8,GCE10_JN8,,,-81.270693,,31.477636,,Melampus,0,0.5,0,
10/20/10,2010,GCE10,10,3,8,GCE10_JN8,,,-81.270693,,31.477636,,Detracia,0,0.5,0,
10/20/10,2010,GCE10,10,3,8,GCE10_JN8,,,-81.270693,,31.477636,,Ilyanassa,0,0.5,0,
10/20/10,2010,GCE10,10,3,8,GCE10_JN8,,,-81.270693,,31.477636,,Hydrobiidae,0,0.5,0,
10/20/10,2010,GCE10,10,3,8,GCE10_JN8,,,-81.270693,,31.477636,,Succineidae,0,0.5,0,
10/20/10,2010,GCE10,10,3,8,GCE10_JN8,,,-81.270693,,31.477636,,Geukensia,0,0.5,0,
10/20/10,2010,GCE10,10,3,8,GCE10_JN8,,,-81.270693,,31.477636,,Polymesoda,0,0.5,0,
11/2/11,2011,GCE1,1,1,1,GCE1_CB1,,,-81.422539,,31.538627,,Littoraria,7,0.5,14,
11/2/11,2011,GCE1,1,1,1,GCE1_CB1,,,-81.422539,,31.538627,,Melampus,0,0.5,0,
11/2/11,2011,GCE1,1,1,1,GCE1_CB1,,,-81.422539,,31.538627,,Detracia,0,0.5,0,
11/2/11,2011,GCE1,1,1,1,GCE1_CB1,,,-81.422539,,31.538627,,Ilyanassa,0,0.5,0,
11/2/11,2011,GCE1,1,1,1,GCE1_CB1,,,-81.422539,,31.538627,,Hydrobiidae,0,0.5,0,
11/2/11,2011,GCE1,1,1,1,GCE1_CB1,,,-81.422539,,31.538627,,Succineidae,0,0.5,0,
11/2/11,2011,GCE1,1,1,1,GCE1_CB1,,,-81.422539,,31.538627,,Geukensia,23,0.5,46,
11/2/11,2011,GCE1,1,1,1,GCE1_CB1,,,-81.422539,,31.538627,,Polymesoda,0,0.5,0,
11/2/11,2011,GCE1,1,1,13,GCE1_CB13,,,-81.422441,,31.538468,,Littoraria,2,0.5,4,
11/2/11,2011,GCE1,1,1,13,GCE1_CB13,,,-81.422441,,31.538468,,Melampus,0,0.5,0,
11/2/11,2011,GCE1,1,1,13,GCE1_CB13,,,-81.422441,,31.538468,,Detracia,0,0.5,0,
11/2/11,2011,GCE1,1,1,13,GCE1_CB13,,,-81.422441,,31.538468,,Ilyanassa,0,0.5,0,
11/2/11,2011,GCE1,1,1,13,GCE1_CB13,,,-81.422441,,31.538468,,Hydrobiidae,0,0.5,0,
11/2/11,2011,GCE1,1,1,13,GCE1_CB13,,,-81.422441,,31.538468,,Succineidae,0,0.5,0,
11/2/11,2011,GCE1,1,1,13,GCE1_CB13,,,-81.422441,,31.538468,,Geukensia,0,0.5,0,
11/2/11,2011,GCE1,1,1,13,GCE1_CB13,,,-81.422441,,31.538468,,Polymesoda,0,0.5,0,
11/2/11,2011,GCE1,1,1,28,GCE1_CB28,,,-81.422215,,31.5386,,Littoraria,0,0.5,0,
11/2/11,2011,GCE1,1,1,28,GCE1_CB28,,,-81.422215,,31.5386,,Melampus,0,0.5,0,
11/2/11,2011,GCE1,1,1,28,GCE1_CB28,,,-81.422215,,31.5386,,Detracia,0,0.5,0,
11/2/11,2011,GCE1,1,1,28,GCE1_CB28,,,-81.422215,,31.5386,,Ilyanassa,0,0.5,0,
11/2/11,2011,GCE1,1,1,28,GCE1_CB28,,,-81.422215,,31.5386,,Hydrobiidae,0,0.5,0,
11/2/11,2011,GCE1,1,1,28,GCE1_CB28,,,-81.422215,,31.5386,,Succineidae,0,0.5,0,
11/2/11,2011,GCE1,1,1,28,GCE1_CB28,,,-81.422215,,31.5386,,Geukensia,0,0.5,0,
11/2/11,2011,GCE1,1,1,28,GCE1_CB28,,,-81.422215,,31.5386,,Polymesoda,0,0.5,0,
11/2/11,2011,GCE1,1,1,46,GCE1_CB46,,,-81.422287,,31.538503,,Littoraria,1,0.5,2,
11/2/11,2011,GCE1,1,1,46,GCE1_CB46,,,-81.422287,,31.538503,,Melampus,0,0.5,0,
11/2/11,2011,GCE1,1,1,46,GCE1_CB46,,,-81.422287,,31.538503,,Detracia,0,0.5,0,
11/2/11,2011,GCE1,1,1,46,GCE1_CB46,,,-81.422287,,31.538503,,Ilyanassa,0,0.5,0,
11/2/11,2011,GCE1,1,1,46,GCE1_CB46,,,-81.422287,,31.538503,,Hydrobiidae,0,0.5,0,
11/2/11,2011,GCE1,1,1,46,GCE1_CB46,,,-81.422287,,31.538503,,Succineidae,0,0.5,0,
11/2/11,2011,GCE1,1,1,46,GCE1_CB46,,,-81.422287,,31.538503,,Geukensia,0,0.5,0,
11/2/11,2011,GCE1,1,1,46,GCE1_CB46,,,-81.422287,,31.538503,,Polymesoda,0,0.5,0,
11/2/11,2011,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Littoraria,0,0.5,0,
11/2/11,2011,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Melampus,7,0.5,14,
11/2/11,2011,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Detracia,0,0.5,0,
11/2/11,2011,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Ilyanassa,0,0.5,0,
11/2/11,2011,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Hydrobiidae,0,0.5,0,
11/2/11,2011,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Succineidae,0,0.5,0,
11/2/11,2011,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Geukensia,0,0.5,0,
11/2/11,2011,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Polymesoda,0,0.5,0,
11/2/11,2011,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Littoraria,0,0.5,0,
11/2/11,2011,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Melampus,12,0.5,24,
11/2/11,2011,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Detracia,0,0.5,0,
11/2/11,2011,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Ilyanassa,0,0.5,0,
11/2/11,2011,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Hydrobiidae,0,0.5,0,
11/2/11,2011,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Succineidae,0,0.5,0,
11/2/11,2011,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Geukensia,0,0.5,0,
11/2/11,2011,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Polymesoda,0,0.5,0,
11/2/11,2011,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Littoraria,0,0.5,0,
11/2/11,2011,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Melampus,1,0.5,2,
11/2/11,2011,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Detracia,0,0.5,0,
11/2/11,2011,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Ilyanassa,0,0.5,0,
11/2/11,2011,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Hydrobiidae,0,0.5,0,
11/2/11,2011,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Succineidae,0,0.5,0,
11/2/11,2011,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Geukensia,0,0.5,0,
11/2/11,2011,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Polymesoda,0,0.5,0,
11/2/11,2011,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Littoraria,0,0.5,0,
11/2/11,2011,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Melampus,0,0.5,0,
11/2/11,2011,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Detracia,0,0.5,0,
11/2/11,2011,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Ilyanassa,0,0.5,0,
11/2/11,2011,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Hydrobiidae,0,0.5,0,
11/2/11,2011,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Succineidae,0,0.5,0,
11/2/11,2011,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Geukensia,9,0.5,18,
11/2/11,2011,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Polymesoda,0,0.5,0,
11/4/11,2011,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Littoraria,13,0.5,26,
11/4/11,2011,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Melampus,0,0.5,0,
11/4/11,2011,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Detracia,0,0.5,0,
11/4/11,2011,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Ilyanassa,0,0.5,0,
11/4/11,2011,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Hydrobiidae,0,0.5,0,
11/4/11,2011,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Succineidae,0,0.5,0,
11/4/11,2011,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Geukensia,0,0.5,0,
11/4/11,2011,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Polymesoda,0,0.5,0,
11/4/11,2011,GCE2,2,1,21,GCE2_CB21,,,-81.296086,,31.536198,,Littoraria,40,0.5,80,
11/4/11,2011,GCE2,2,1,21,GCE2_CB21,,,-81.296086,,31.536198,,Melampus,0,0.5,0,
11/4/11,2011,GCE2,2,1,21,GCE2_CB21,,,-81.296086,,31.536198,,Detracia,0,0.5,0,
11/4/11,2011,GCE2,2,1,21,GCE2_CB21,,,-81.296086,,31.536198,,Ilyanassa,0,0.5,0,
11/4/11,2011,GCE2,2,1,21,GCE2_CB21,,,-81.296086,,31.536198,,Hydrobiidae,0,0.5,0,
11/4/11,2011,GCE2,2,1,21,GCE2_CB21,,,-81.296086,,31.536198,,Succineidae,0,0.5,0,
11/4/11,2011,GCE2,2,1,21,GCE2_CB21,,,-81.296086,,31.536198,,Geukensia,0,0.5,0,
11/4/11,2011,GCE2,2,1,21,GCE2_CB21,,,-81.296086,,31.536198,,Polymesoda,0,0.5,0,
11/4/11,2011,GCE2,2,1,33,GCE2_CB23,E,location estimated based on location of a single prior plot within approximately 3m,-81.295753,E,31.536255,E,Littoraria,82,0.5,164,
11/4/11,2011,GCE2,2,1,33,GCE2_CB23,E,location estimated based on location of a single prior plot within approximately 3m,-81.295753,E,31.536255,E,Melampus,0,0.5,0,
11/4/11,2011,GCE2,2,1,33,GCE2_CB23,E,location estimated based on location of a single prior plot within approximately 3m,-81.295753,E,31.536255,E,Detracia,0,0.5,0,
11/4/11,2011,GCE2,2,1,33,GCE2_CB23,E,location estimated based on location of a single prior plot within approximately 3m,-81.295753,E,31.536255,E,Ilyanassa,0,0.5,0,
11/4/11,2011,GCE2,2,1,33,GCE2_CB23,E,location estimated based on location of a single prior plot within approximately 3m,-81.295753,E,31.536255,E,Hydrobiidae,0,0.5,0,
11/4/11,2011,GCE2,2,1,33,GCE2_CB23,E,location estimated based on location of a single prior plot within approximately 3m,-81.295753,E,31.536255,E,Succineidae,0,0.5,0,
11/4/11,2011,GCE2,2,1,33,GCE2_CB23,E,location estimated based on location of a single prior plot within approximately 3m,-81.295753,E,31.536255,E,Geukensia,0,0.5,0,
11/4/11,2011,GCE2,2,1,33,GCE2_CB23,E,location estimated based on location of a single prior plot within approximately 3m,-81.295753,E,31.536255,E,Polymesoda,0,0.5,0,
11/4/11,2011,GCE2,2,1,48,GCE2_CB48,,,-81.2951,,31.535648,,Littoraria,8,0.5,16,
11/4/11,2011,GCE2,2,1,48,GCE2_CB48,,,-81.2951,,31.535648,,Melampus,0,0.5,0,
11/4/11,2011,GCE2,2,1,48,GCE2_CB48,,,-81.2951,,31.535648,,Detracia,0,0.5,0,
11/4/11,2011,GCE2,2,1,48,GCE2_CB48,,,-81.2951,,31.535648,,Ilyanassa,0,0.5,0,
11/4/11,2011,GCE2,2,1,48,GCE2_CB48,,,-81.2951,,31.535648,,Hydrobiidae,0,0.5,0,
11/4/11,2011,GCE2,2,1,48,GCE2_CB48,,,-81.2951,,31.535648,,Succineidae,0,0.5,0,
11/4/11,2011,GCE2,2,1,48,GCE2_CB48,,,-81.2951,,31.535648,,Geukensia,0,0.5,0,
11/4/11,2011,GCE2,2,1,48,GCE2_CB48,,,-81.2951,,31.535648,,Polymesoda,0,0.5,0,
11/4/11,2011,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Littoraria,62,0.5,124,
11/4/11,2011,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Melampus,0,0.5,0,
11/4/11,2011,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Detracia,0,0.5,0,
11/4/11,2011,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Ilyanassa,0,0.5,0,
11/4/11,2011,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Hydrobiidae,0,0.5,0,
11/4/11,2011,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Succineidae,0,0.5,0,
11/4/11,2011,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Geukensia,0,0.5,0,
11/4/11,2011,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Polymesoda,0,0.5,0,
11/4/11,2011,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Littoraria,19,0.5,38,
11/4/11,2011,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Melampus,0,0.5,0,
11/4/11,2011,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Detracia,0,0.5,0,
11/4/11,2011,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Ilyanassa,0,0.5,0,
11/4/11,2011,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Hydrobiidae,0,0.5,0,
11/4/11,2011,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Succineidae,0,0.5,0,
11/4/11,2011,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Geukensia,6,0.5,12,
11/4/11,2011,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Polymesoda,0,0.5,0,
11/4/11,2011,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Littoraria,42,0.5,84,
11/4/11,2011,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Melampus,0,0.5,0,
11/4/11,2011,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Detracia,0,0.5,0,
11/4/11,2011,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Ilyanassa,0,0.5,0,
11/4/11,2011,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Hydrobiidae,0,0.5,0,
11/4/11,2011,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Succineidae,0,0.5,0,
11/4/11,2011,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Geukensia,2,0.5,4,
11/4/11,2011,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Polymesoda,0,0.5,0,
11/4/11,2011,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Littoraria,42,0.5,84,
11/4/11,2011,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Melampus,1,0.5,2,
11/4/11,2011,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Detracia,0,0.5,0,
11/4/11,2011,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Ilyanassa,0,0.5,0,
11/4/11,2011,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Hydrobiidae,0,0.5,0,
11/4/11,2011,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Succineidae,0,0.5,0,
11/4/11,2011,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Geukensia,0,0.5,0,
11/4/11,2011,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Polymesoda,0,0.5,0,
10/27/11,2011,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Littoraria,8,0.5,16,
10/27/11,2011,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Melampus,4,0.5,8,
10/27/11,2011,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Detracia,0,0.5,0,
10/27/11,2011,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Ilyanassa,0,0.5,0,
10/27/11,2011,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Hydrobiidae,0,0.5,0,
10/27/11,2011,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Succineidae,0,0.5,0,
10/27/11,2011,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Geukensia,0,0.5,0,
10/27/11,2011,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Polymesoda,0,0.5,0,
10/27/11,2011,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Littoraria,4,0.5,8,
10/27/11,2011,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Melampus,8,0.5,16,
10/27/11,2011,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Detracia,0,0.5,0,
10/27/11,2011,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Ilyanassa,0,0.5,0,
10/27/11,2011,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Hydrobiidae,0,0.5,0,
10/27/11,2011,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Succineidae,0,0.5,0,
10/27/11,2011,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Geukensia,0,0.5,0,
10/27/11,2011,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Polymesoda,0,0.5,0,
10/27/11,2011,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Littoraria,39,0.5,78,
10/27/11,2011,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Melampus,0,0.5,0,
10/27/11,2011,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Detracia,0,0.5,0,
10/27/11,2011,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Ilyanassa,0,0.5,0,
10/27/11,2011,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Hydrobiidae,0,0.5,0,
10/27/11,2011,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Succineidae,0,0.5,0,
10/27/11,2011,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Geukensia,0,0.5,0,
10/27/11,2011,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Polymesoda,0,0.5,0,
