#,"Castorani, M.C. 2000. Abundance and biomass of seagrass-associated"
#,"invertebrates in the Virginia coastal lagoons, 2019. Virginia Coast Reserve"
#,"Long-Term Ecological Research Project Data Publication knb-lter-vcr.373.4"
#,"(http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.373)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.3
#,For additional information about the data contact: Max Castorani
#,(castorani@virginia.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014, DEB-1237733 and DEB-1832221. VCR/LTER:
#,http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
year,meadow,fauna_group,site,latitude,longitude,sampling_scheme,collection_method,replicate_id,taxon,sampling_area_m2,Count_m2,DryMass_g_m2
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,3,isopods,0.5041,2,0.0177
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,3,shrimp,0.5041,60,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,3,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,3,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,3,gastropods,0.5041,46,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,1,worms,0.5041,14,0.0016
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,1,gammarids,0.5041,14,0.0028
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,1,capprellids,0.5041,58,0.0052
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,1,isopods,0.5041,4,0.0012
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,1,shrimp,0.5041,24,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,1,crabs,0.5041,2,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,1,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,1,gastropods,0.5041,56,NA
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,3,worms,0.5041,32,0.0058
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,3,gammarids,0.5041,2,0.0016
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,3,capprellids,0.5041,0,0
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,3,isopods,0.5041,0,0
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,3,shrimp,0.5041,2,NA
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,3,crabs,0.5041,0,NA
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,3,bivalves,0.5041,16,NA
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,3,gastropods,0.5041,20,NA
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,1,worms,0.5041,4,0.003
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,1,gammarids,0.5041,0,0
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,1,capprellids,0.5041,0,0
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,1,isopods,0.5041,0,0
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,1,shrimp,0.5041,30,NA
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,1,crabs,0.5041,0,NA
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,1,bivalves,0.5041,8,NA
2019,hog,epifauna,hi65,37.415154,-75.716178,haphazard,throw.trap,1,gastropods,0.5041,34,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,2,worms,0.5041,0,0
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,2,gammarids,0.5041,28,0.0012
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,2,capprellids,0.5041,0,0
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,2,isopods,0.5041,258,0.0413
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,2,shrimp,0.5041,36,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,2,crabs,0.5041,2,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,2,bivalves,0.5041,6,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,2,gastropods,0.5041,115,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,2,worms,0.5041,0,0
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,2,gammarids,0.5041,0,0
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,2,capprellids,0.5041,0,0
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,2,isopods,0.5041,0,0
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,2,shrimp,0.5041,28,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,2,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,2,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss10,37.226577,-75.847965,haphazard,throw.trap,2,gastropods,0.5041,32,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,1,worms,0.5041,NA,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,1,gammarids,0.5041,18,0.0022
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,1,capprellids,0.5041,NA,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,1,isopods,0.5041,10,0.0079
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,1,shrimp,0.5041,34,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,1,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,1,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,1,gastropods,0.5041,48,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,3,worms,0.5041,16,0.0111
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,3,gammarids,0.5041,28,0.005
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,3,capprellids,0.5041,95,0.0032
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,3,isopods,0.5041,16,0.005
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,3,shrimp,0.5041,24,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,3,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,3,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,3,gastropods,0.5041,85,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,2,worms,0.5041,2,8.00E-04
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,2,gammarids,0.5041,34,0.0061
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,2,capprellids,0.5041,153,0.0097
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,2,isopods,0.5041,12,0.0085
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,2,shrimp,0.5041,91,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,2,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,2,bivalves,0.5041,2,NA
2019,ship shoal,epifauna,ss12,37.223894,-75.846056,haphazard,throw.trap,2,gastropods,0.5041,93,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,2,worms,0.5041,18,0.0117
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,2,gammarids,0.5041,40,0.0065
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,2,capprellids,0.5041,16,0.0022
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,2,isopods,0.5041,16,4.00E-04
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,2,shrimp,0.5041,93,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,2,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,2,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,2,gastropods,0.5041,6,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,1,worms,0.5041,4,0.002
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,1,gammarids,0.5041,12,0.0032
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,1,capprellids,0.5041,22,0.0014
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,1,isopods,0.5041,10,0.0101
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,1,shrimp,0.5041,107,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,1,crabs,0.5041,2,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,1,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,1,gastropods,0.5041,89,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,1,worms,0.5041,0,6.00E-04
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,1,gammarids,0.5041,24,2.00E-04
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,1,capprellids,0.5041,10,0.001
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,1,isopods,0.5041,2,2.00E-04
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,1,shrimp,0.5041,40,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,1,crabs,0.5041,2,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,1,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,1,gastropods,0.5041,12,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,3,worms,0.5041,12,0.0022
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,3,gammarids,0.5041,22,0.0046
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,3,capprellids,0.5041,40,0.002
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,3,isopods,0.5041,14,0.0046
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,3,shrimp,0.5041,71,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,3,crabs,0.5041,4,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,3,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss9,37.229483,-75.85529,haphazard,throw.trap,3,gastropods,0.5041,42,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,2,worms,0.5041,4,0.0028
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,2,gammarids,0.5041,32,0.0151
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,2,capprellids,0.5041,113,0.006
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,2,isopods,0.5041,0,0
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,2,shrimp,0.5041,28,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,2,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,2,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,2,gastropods,0.5041,20,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,3,worms,0.5041,12,0.0036
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,3,gammarids,0.5041,40,0.0091
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,3,capprellids,0.5041,36,6.00E-04
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,3,isopods,0.5041,8,0.0105
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,3,shrimp,0.5041,60,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,3,crabs,0.5041,6,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,3,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss11,37.230355,-75.867369,haphazard,throw.trap,3,gastropods,0.5041,22,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,3,worms,0.5041,2,6.00E-04
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,3,gammarids,0.5041,44,0.0103
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,3,capprellids,0.5041,10,8.00E-04
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,3,isopods,0.5041,28,0.023
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,3,shrimp,0.5041,40,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,3,crabs,0.5041,2,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,3,bivalves,0.5041,0,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,3,gastropods,0.5041,218,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,2,worms,0.5041,6,0.0036
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,2,gammarids,0.5041,38,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,2,capprellids,0.5041,36,0.0095
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,2,isopods,0.5041,54,0.0932
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,2,shrimp,0.5041,83,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,2,crabs,0.5041,2,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,2,bivalves,0.5041,0,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,2,gastropods,0.5041,238,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,1,worms,0.5041,0,0
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,1,gammarids,0.5041,10,0.0018
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,1,capprellids,0.5041,26,0.0258
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,1,isopods,0.5041,20,0.0692
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,1,shrimp,0.5041,44,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,1,crabs,0.5041,2,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,1,bivalves,0.5041,0,NA
2019,south bay,epifauna,sb91,37.26637,-75.811612,haphazard,throw.trap,1,gastropods,0.5041,121,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,1,worms,0.5041,8,0.004
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,1,gammarids,0.5041,18,6.00E-04
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,1,capprellids,0.5041,8,0.0022
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,1,isopods,0.5041,20,0.0339
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,1,shrimp,0.5041,87,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,1,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,1,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,1,gastropods,0.5041,91,NA
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,3,worms,0.5041,12,0.0091
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,3,gammarids,0.5041,61,0.0105
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,3,capprellids,0.5041,67,0.003
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,3,isopods,0.5041,46,0.0776
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,3,shrimp,0.5041,89,NA
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,3,crabs,0.5041,2,NA
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,3,bivalves,0.5041,2,NA
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,3,gastropods,0.5041,177,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,3,worms,0.5041,4,0.0036
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,3,gammarids,0.5041,34,0.0056
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,3,capprellids,0.5041,0,0
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,3,isopods,0.5041,32,0.0774
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,3,shrimp,0.5041,50,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,3,crabs,0.5041,6,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,3,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss4,37.238098,-75.858606,haphazard,throw.trap,3,gastropods,0.5041,71,NA
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,2,worms,0.5041,22,0.0153
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,2,gammarids,0.5041,99,0.0167
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,2,capprellids,0.5041,24,0.0012
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,2,isopods,0.5041,44,0.0551
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,2,shrimp,0.5041,60,NA
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,2,crabs,0.5041,2,NA
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,2,bivalves,0.5041,0,NA
2019,south bay,epifauna,sb18,37.272865,-75.812291,haphazard,throw.trap,2,gastropods,0.5041,77,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,2,worms,0.5041,4,0.002
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,2,gammarids,0.5041,16,0.0071
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,2,capprellids,0.5041,20,0.0024
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,2,isopods,0.5041,16,0.0609
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,2,shrimp,0.5041,30,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,2,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,2,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,2,gastropods,0.5041,85,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,3,worms,0.5041,2,0.0014
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,3,gammarids,0.5041,16,0.0028
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,3,capprellids,0.5041,10,0.0028
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,3,isopods,0.5041,48,0.0619
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,3,shrimp,0.5041,30,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,3,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,3,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,3,gastropods,0.5041,63,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,1,worms,0.5041,6,0.0012
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,1,gammarids,0.5041,95,0.0155
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,1,capprellids,0.5041,6,4.00E-04
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,1,isopods,0.5041,32,2.00E-04
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,1,shrimp,0.5041,46,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,1,crabs,0.5041,2,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,1,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss5,37.235116,-75.851561,haphazard,throw.trap,1,gastropods,0.5041,85,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,3,worms,0.5041,6,0.003
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,3,gammarids,0.5041,24,0.0028
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,3,capprellids,0.5041,30,0.0222
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,3,isopods,0.5041,67,0.0639
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,3,shrimp,0.5041,67,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,3,crabs,0.5041,4,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,3,bivalves,0.5041,2,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,3,gastropods,0.5041,163,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,2,worms,0.5041,12,0.0075
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,2,gammarids,0.5041,48,0.0091
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,2,capprellids,0.5041,42,0.002
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,2,isopods,0.5041,60,0.1049
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,2,shrimp,0.5041,61,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,2,crabs,0.5041,8,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,2,bivalves,0.5041,0,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,2,gastropods,0.5041,139,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,1,worms,0.5041,12,0.0391
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,1,gammarids,0.5041,91,0.0216
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,1,capprellids,0.5041,36,0.002
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,1,isopods,0.5041,52,0.0972
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,1,shrimp,0.5041,99,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,1,crabs,0.5041,8,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,1,bivalves,0.5041,2,NA
2019,hog,epifauna,hi98,37.418633,-75.722144,haphazard,throw.trap,1,gastropods,0.5041,190,NA
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,1,worms,0.5041,2,0.0018
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,1,gammarids,0.5041,2,4.00E-04
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,1,capprellids,0.5041,0,0
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,1,isopods,0.5041,10,0.005
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,1,shrimp,0.5041,34,NA
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,1,crabs,0.5041,0,NA
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,1,bivalves,0.5041,0,NA
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,1,gastropods,0.5041,113,NA
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,3,worms,0.5041,0,0
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,3,gammarids,0.5041,4,4.00E-04
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,3,capprellids,0.5041,2,8.00E-04
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,3,isopods,0.5041,16,0.0298
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,3,shrimp,0.5041,32,NA
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,3,crabs,0.5041,4,NA
2019,ship shoal,epifauna,ss6,37.23379,-75.856948,haphazard,throw.trap,3,bivalves,0.5041,0,NA
